;Kingdom;Phylum;Class;Order;Family;Genus
ASV_2200;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Marinoscillum
ASV_2201;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_2202;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2203;Bacteria;Acidobacteriota;Subgroup 11;NA;NA;NA
ASV_2204;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_2205;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_2206;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS7 marine group;NA
ASV_2207;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rubrivirga
ASV_2208;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_2209;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_2210;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_2211;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;NA
ASV_2212;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_2213;Bacteria;Chloroflexi;NA;NA;NA;NA
ASV_2214;Bacteria;NA;NA;NA;NA;NA
ASV_2215;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Aestuariibacter
ASV_2216;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_2217;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_2218;Bacteria;NB1-j;NA;NA;NA;NA
ASV_2219;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2220;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus
ASV_2221;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2222;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2223;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_2224;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_2225;Eukaryota;NA;NA;NA;NA;NA
ASV_2226;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2227;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas
ASV_2228;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Psychrobium
ASV_2229;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;NA
ASV_2230;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_2231;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_2232;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;NA
ASV_2233;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2234;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;EF100-94H03;NA
ASV_2235;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group
ASV_2236;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2237;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2238;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2239;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_2240;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_2241;Bacteria;NB1-j;NA;NA;NA;NA
ASV_2242;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aureitalea
ASV_2243;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Psychrosphaera
ASV_2244;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_2245;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;NA
ASV_2246;Bacteria;NB1-j;NA;NA;NA;NA
ASV_2247;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter
ASV_2248;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group
ASV_2249;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade;NA
ASV_2250;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2251;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2252;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2253;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2254;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea
ASV_2255;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2256;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_2257;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2258;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2259;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_2260;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
ASV_2261;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_2262;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2263;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_2264;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_2265;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_2266;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2267;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2268;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2269;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Psychrosphaera
ASV_2270;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Aquaspirillum
ASV_2271;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_2272;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2273;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2274;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2275;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_2276;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2277;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
ASV_2278;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2279;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2280;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2281;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2282;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_2283;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae;SUP05 cluster
ASV_2284;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_2285;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_2286;Bacteria;Proteobacteria;Gammaproteobacteria;BD7-8;NA;NA
ASV_2287;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;NA
ASV_2288;Eukaryota;NA;NA;NA;NA;NA
ASV_2289;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2290;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2291;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_2292;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_2293;Bacteria;NA;NA;NA;NA;NA
ASV_2294;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;NA
ASV_2295;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2296;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_2297;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2298;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NS10 marine group
ASV_2299;Bacteria;NA;NA;NA;NA;NA
ASV_2300;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;JL-ETNP-F27
ASV_2301;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_2302;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2303;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2304;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;SCGC AAA164-E04
ASV_2305;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_2306;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_2307;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2308;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2309;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NA
ASV_2310;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
ASV_2311;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_2312;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Hoeflea
ASV_2313;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_2314;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2315;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter
ASV_2316;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_2317;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_2318;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade;NA
ASV_2319;Bacteria;NA;NA;NA;NA;NA
ASV_2320;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Candidatus Kleidoceria
ASV_2321;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_2322;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea
ASV_2323;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_2324;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2325;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_2326;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2327;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;NA
ASV_2328;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum
ASV_2329;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_2330;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_2331;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
ASV_2332;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;FS140-16B-02 marine group
ASV_2333;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2334;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum
ASV_2335;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella
ASV_2336;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3
ASV_2337;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_2338;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_2339;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_2340;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_2341;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_2342;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2343;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_2344;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_2345;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2346;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2347;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3
ASV_2348;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2349;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_2350;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_2351;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_2352;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_2353;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib
ASV_2354;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_2355;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2356;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2357;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_2358;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Aureispira
ASV_2359;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_2360;Bacteria;Planctomycetota;028H05-P-BN-P5;NA;NA;NA
ASV_2361;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_2362;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_2363;Eukaryota;NA;NA;NA;NA;NA
ASV_2364;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_2365;Bacteria;NA;NA;NA;NA;NA
ASV_2366;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;EC94;NA
ASV_2367;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2368;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2369;Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;NA;NA
ASV_2370;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
ASV_2371;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_2372;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriaceae;Symphothece PCC-7002
ASV_2373;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Synechococcus CC9902
ASV_2374;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;FS140-16B-02 marine group
ASV_2375;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_2376;Bacteria;NA;NA;NA;NA;NA
ASV_2377;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_2378;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_2379;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2380;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae;IheB2-31
ASV_2381;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter
ASV_2382;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_2383;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter
ASV_2384;NA;NA;NA;NA;NA;NA
ASV_2385;Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;LS-NOB
ASV_2386;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_2387;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_2388;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_2389;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_2390;Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;NA
ASV_2391;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_2392;Bacteria;NA;NA;NA;NA;NA
ASV_2393;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_2394;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2395;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade
ASV_2396;Bacteria;NA;NA;NA;NA;NA
ASV_2397;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Psychroflexus
ASV_2398;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;NA;NA
ASV_2399;Bacteria;NB1-j;NA;NA;NA;NA
ASV_2400;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2401;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_2402;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2403;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_2404;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2405;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_2406;Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 13;NA;NA
ASV_2407;Bacteria;NA;NA;NA;NA;NA
ASV_2408;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;SAR86 clade;NA
ASV_2409;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;NA
ASV_2410;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2411;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_2412;Bacteria;Proteobacteria;Gammaproteobacteria;BD72BR169;NA;NA
ASV_2413;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_2414;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_2415;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_2416;Bacteria;NB1-j;NA;NA;NA;NA
ASV_2417;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_2418;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2419;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2420;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2421;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2422;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
ASV_2423;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2424;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_2425;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2426;Bacteria;NA;NA;NA;NA;NA
ASV_2427;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum
ASV_2428;Bacteria;NA;NA;NA;NA;NA
ASV_2429;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;JL-ETNP-F27
ASV_2430;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Actibacter
ASV_2431;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA
ASV_2432;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Arctic97B-4 marine group;NA;NA
ASV_2433;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_2434;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;NA
ASV_2435;NA;NA;NA;NA;NA;NA
ASV_2436;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_2437;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_2438;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;OCS116 clade;NA
ASV_2439;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_2440;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2441;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_2442;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Verruc-01
ASV_2443;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_2444;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2445;Bacteria;NA;NA;NA;NA;NA
ASV_2446;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio
ASV_2447;Bacteria;NA;NA;NA;NA;NA
ASV_2448;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA
ASV_2449;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_2450;Bacteria;NA;NA;NA;NA;NA
ASV_2451;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2452;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;NA
ASV_2453;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;NA;NA
ASV_2454;Bacteria;Chloroflexi;NA;NA;NA;NA
ASV_2455;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2456;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_2457;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;NA;NA
ASV_2458;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2459;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Turneriella
ASV_2460;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_2461;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_2462;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio
ASV_2463;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella
ASV_2464;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_2465;NA;NA;NA;NA;NA;NA
ASV_2466;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2467;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2468;Bacteria;NA;NA;NA;NA;NA
ASV_2469;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_2470;Bacteria;NA;NA;NA;NA;NA
ASV_2471;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2472;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_2473;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_2474;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2475;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_2476;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2477;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;FS140-16B-02 marine group
ASV_2478;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia
ASV_2479;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_2480;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2481;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_2482;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
ASV_2483;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Coraliomargarita
ASV_2484;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2485;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2486;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_2487;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_2488;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;FS140-16B-02 marine group
ASV_2489;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_2490;Bacteria;NA;NA;NA;NA;NA
ASV_2491;Bacteria;NA;NA;NA;NA;NA
