;Final_name
ASV_12342;ASV_12342_Planctomycetota_Pirellulaceae_Pir4 lineage
ASV_12343;ASV_12343_Verrucomicrobiota_Chthoniobacteraceae_LD29
ASV_12344;ASV_12344_Proteobacteria_NA_NA
ASV_12345;ASV_12345_Verrucomicrobiota_Rubritaleaceae_Persicirhabdus
ASV_12346;ASV_12346_Proteobacteria_MBAE14_NA
ASV_12347;ASV_12347_Proteobacteria_Mitochondria_NA
ASV_12348;ASV_12348_NA_NA_NA
ASV_12349;ASV_12349_NA_NA_NA
ASV_12350;ASV_12350_Proteobacteria_Mitochondria_NA
ASV_12351;ASV_12351_Proteobacteria_Mitochondria_NA
ASV_12352;ASV_12352_Proteobacteria_Mitochondria_NA
ASV_12353;ASV_12353_Bacteroidota_NA_NA
ASV_12354;ASV_12354_Proteobacteria_Mitochondria_NA
ASV_12355;ASV_12355_Proteobacteria_Mitochondria_NA
ASV_12356;ASV_12356_NA_NA_NA
ASV_12357;ASV_12357_Acidobacteriota_Thermoanaerobaculaceae_Subgroup 10
ASV_12358;ASV_12358_Proteobacteria_NA_NA
ASV_12359;ASV_12359_Acidobacteriota_NA_NA
ASV_12360;ASV_12360_Proteobacteria_Mitochondria_NA
ASV_12361;ASV_12361_Proteobacteria_NA_NA
ASV_12362;ASV_12362_Proteobacteria_Mitochondria_NA
ASV_12363;ASV_12363_Proteobacteria_Mitochondria_NA
ASV_12364;ASV_12364_Proteobacteria_Mitochondria_NA
ASV_12365;ASV_12365_Proteobacteria_Mitochondria_NA
ASV_12366;ASV_12366_NA_NA_NA
ASV_12367;ASV_12367_Proteobacteria_Mitochondria_NA
ASV_12368;ASV_12368_Proteobacteria_Mitochondria_NA
ASV_12369;ASV_12369_Proteobacteria_Mitochondria_NA
ASV_12370;ASV_12370_SAR324 clade(Marine group B)_NA_NA
ASV_12371;ASV_12371_Actinobacteriota_NA_NA
ASV_12372;ASV_12372_Bacteroidota_NS9 marine group_NA
ASV_12373;ASV_12373_Proteobacteria_NA_NA
ASV_12374;ASV_12374_Bacteroidota_Cyclobacteriaceae_NA
ASV_12375;ASV_12375_Proteobacteria_Rhizobiaceae_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_12376;ASV_12376_Chloroflexi_Anaerolineaceae_NA
ASV_12377;ASV_12377_NA_NA_NA
ASV_12378;ASV_12378_NA_NA_NA
ASV_12379;ASV_12379_NA_NA_NA
ASV_12380;ASV_12380_NA_NA_NA
ASV_12381;ASV_12381_Proteobacteria_Mitochondria_NA
ASV_12382;ASV_12382_NA_NA_NA
ASV_12383;ASV_12383_NA_NA_NA
ASV_12384;ASV_12384_Proteobacteria_Mitochondria_NA
ASV_12385;ASV_12385_NA_NA_NA
ASV_12386;ASV_12386_Proteobacteria_Mitochondria_NA
ASV_12387;ASV_12387_Proteobacteria_Kordiimonadaceae_Kordiimonas
ASV_12388;ASV_12388_Proteobacteria_Geminicoccaceae_NA
ASV_12389;ASV_12389_Proteobacteria_Thioglobaceae_NA
ASV_12390;ASV_12390_Proteobacteria_Mitochondria_NA
ASV_12391;ASV_12391_Chloroflexi_NA_NA
ASV_12392;ASV_12392_Planctomycetota_Pirellulaceae_Pir4 lineage
ASV_12393;ASV_12393_Proteobacteria_Mitochondria_NA
ASV_12394;ASV_12394_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_12395;ASV_12395_Proteobacteria_Mitochondria_NA
ASV_12396;ASV_12396_Bacteroidota_NA_NA
ASV_12397;ASV_12397_Verrucomicrobiota_Lentisphaeraceae_Lentisphaera
ASV_12398;ASV_12398_Chloroflexi_NA_NA
ASV_12399;ASV_12399_Crenarchaeota_Nitrosopumilaceae_NA
ASV_12400;ASV_12400_Bdellovibrionota_Bdellovibrionaceae_OM27 clade
ASV_12401;ASV_12401_Myxococcota_Nannocystaceae_NA
ASV_12402;ASV_12402_Proteobacteria_Mitochondria_NA
ASV_12403;ASV_12403_Proteobacteria_NA_NA
ASV_12404;ASV_12404_Chloroflexi_NA_NA
ASV_12405;ASV_12405_Cyanobacteria_NA_NA
ASV_12406;ASV_12406_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_12407;ASV_12407_Patescibacteria_NA_NA
ASV_12408;ASV_12408_NA_NA_NA
ASV_12409;ASV_12409_Proteobacteria_NA_NA
ASV_12410;ASV_12410_NA_NA_NA
ASV_12411;ASV_12411_Proteobacteria_Nitrosococcaceae_AqS1
ASV_12412;ASV_12412_NA_NA_NA
ASV_12413;ASV_12413_NA_NA_NA
ASV_12414;ASV_12414_NA_NA_NA
ASV_12415;ASV_12415_NA_NA_NA
ASV_12416;ASV_12416_NA_NA_NA
ASV_12417;ASV_12417_NA_NA_NA
ASV_12418;ASV_12418_NA_NA_NA
ASV_12419;ASV_12419_Proteobacteria_Mitochondria_NA
ASV_12420;ASV_12420_Bacteroidota_NA_NA
ASV_12421;ASV_12421_Bacteroidota_Saprospiraceae_Portibacter
ASV_12422;ASV_12422_NA_NA_NA
ASV_12423;ASV_12423_Proteobacteria_Mitochondria_NA
ASV_12424;ASV_12424_Proteobacteria_Rhodobacteraceae_Limibaculum
ASV_12425;ASV_12425_Bacteroidota_Cyclobacteriaceae_NA
ASV_12426;ASV_12426_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopumilus
ASV_12427;ASV_12427_Proteobacteria_Mitochondria_NA
ASV_12428;ASV_12428_Desulfobacterota_NA_NA
ASV_12429;ASV_12429_NA_NA_NA
ASV_12430;ASV_12430_NA_NA_NA
ASV_12431;ASV_12431_Proteobacteria_NA_NA
ASV_12432;ASV_12432_Verrucomicrobiota_Omnitrophaceae_Candidatus Omnitrophus
ASV_12433;ASV_12433_Verrucomicrobiota_DEV007_NA
ASV_12434;ASV_12434_Verrucomicrobiota_DEV007_NA
ASV_12435;ASV_12435_Verrucomicrobiota_Omnitrophaceae_Candidatus Omnitrophus
ASV_12436;ASV_12436_Planctomycetota_Phycisphaeraceae_NA
ASV_12437;ASV_12437_Proteobacteria_NA_NA
ASV_12438;ASV_12438_Proteobacteria_Mitochondria_NA
ASV_12439;ASV_12439_Proteobacteria_Shewanellaceae_Shewanella
ASV_12440;ASV_12440_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_12441;ASV_12441_Proteobacteria_Mitochondria_NA
ASV_12442;ASV_12442_Proteobacteria_Mitochondria_NA
ASV_12443;ASV_12443_Proteobacteria_Mitochondria_NA
ASV_12444;ASV_12444_Chloroflexi_NA_NA
ASV_12445;ASV_12445_Aenigmarchaeota_NA_NA
ASV_12446;ASV_12446_Gemmatimonadota_NA_NA
ASV_12447;ASV_12447_Proteobacteria_NA_NA
ASV_12448;ASV_12448_Proteobacteria_Mitochondria_NA
ASV_12449;ASV_12449_NA_NA_NA
ASV_12450;ASV_12450_NA_NA_NA
ASV_12451;ASV_12451_NA_NA_NA
ASV_12452;ASV_12452_Proteobacteria_Mitochondria_NA
ASV_12453;ASV_12453_Bacteroidota_Cyclobacteriaceae_NA
ASV_12454;ASV_12454_Proteobacteria_Francisellaceae_NA
ASV_12455;ASV_12455_NA_NA_NA
ASV_12456;ASV_12456_Bacteroidota_Cryomorphaceae_NA
ASV_12457;ASV_12457_SAR324 clade(Marine group B)_NA_NA
ASV_12458;ASV_12458_Proteobacteria_Rhodobacteraceae_NA
ASV_12459;ASV_12459_Proteobacteria_NA_NA
ASV_12460;ASV_12460_Proteobacteria_Mitochondria_NA
ASV_12461;ASV_12461_Proteobacteria_NA_NA
ASV_12462;ASV_12462_Margulisbacteria_NA_NA
ASV_12463;ASV_12463_Verrucomicrobiota_NA_NA
ASV_12464;ASV_12464_Bacteroidota_Flammeovirgaceae_NA
ASV_12465;ASV_12465_Planctomycetota_NA_NA
ASV_12466;ASV_12466_Deinococcota_Trueperaceae_Truepera
ASV_12467;ASV_12467_Proteobacteria_Mitochondria_NA
ASV_12468;ASV_12468_Verrucomicrobiota_Puniceicoccaceae_NA
ASV_12469;ASV_12469_Desulfobacterota_NA_NA
ASV_12470;ASV_12470_Proteobacteria_Mitochondria_NA
ASV_12471;ASV_12471_Proteobacteria_Mitochondria_NA
ASV_12472;ASV_12472_Proteobacteria_NA_NA
ASV_12473;ASV_12473_Bacteroidota_Cryomorphaceae_NA
ASV_12474;ASV_12474_NA_NA_NA
ASV_12475;ASV_12475_Proteobacteria_Mitochondria_NA
ASV_12476;ASV_12476_Chloroflexi_A4b_NA
ASV_12477;ASV_12477_NA_NA_NA
ASV_12478;ASV_12478_NA_NA_NA
ASV_12479;ASV_12479_NA_NA_NA
ASV_12480;ASV_12480_Proteobacteria_Mitochondria_NA
ASV_12481;ASV_12481_NA_NA_NA
ASV_12482;ASV_12482_NA_NA_NA
ASV_12483;ASV_12483_Acidobacteriota_NA_NA
ASV_12484;ASV_12484_NA_NA_NA
ASV_12485;ASV_12485_Cyanobacteria_NA_NA
ASV_12486;ASV_12486_Proteobacteria_Mitochondria_NA
ASV_12487;ASV_12487_Planctomycetota_NA_NA
ASV_12488;ASV_12488_Planctomycetota_NA_NA
ASV_12489;ASV_12489_Firmicutes_Lactobacillaceae_Lactobacillus
ASV_12490;ASV_12490_NA_NA_NA
ASV_12491;ASV_12491_Proteobacteria_Mitochondria_NA
ASV_12492;ASV_12492_NA_NA_NA
ASV_12493;ASV_12493_Proteobacteria_Mitochondria_NA
ASV_12494;ASV_12494_Proteobacteria_Mitochondria_NA
ASV_12495;ASV_12495_Proteobacteria_Gven-F17_NA
ASV_12496;ASV_12496_Proteobacteria_Alteromonadaceae_Catenovulum
ASV_12497;ASV_12497_Cyanobacteria_NA_NA
ASV_12498;ASV_12498_Desulfobacterota_NA_NA
ASV_12499;ASV_12499_SAR324 clade(Marine group B)_NA_NA
ASV_12500;ASV_12500_Proteobacteria_Mitochondria_NA
ASV_12501;ASV_12501_Proteobacteria_NA_NA
ASV_12502;ASV_12502_Bacteroidota_Flavobacteriaceae_Mesonia
ASV_12503;ASV_12503_Proteobacteria_Mitochondria_NA
ASV_12504;ASV_12504_NA_NA_NA
ASV_12505;ASV_12505_Planctomycetota_NA_NA
ASV_12506;ASV_12506_Proteobacteria_NA_NA
ASV_12507;ASV_12507_Proteobacteria_Mitochondria_NA
ASV_12508;ASV_12508_NA_NA_NA
ASV_12509;ASV_12509_Actinobacteriota_NA_NA
ASV_12510;ASV_12510_Cyanobacteria_NA_NA
ASV_12511;ASV_12511_NA_NA_NA
ASV_12512;ASV_12512_Proteobacteria_Mitochondria_NA
ASV_12513;ASV_12513_Planctomycetota_NA_NA
ASV_12514;ASV_12514_Firmicutes_Peptostreptococcaceae_Romboutsia
ASV_12515;ASV_12515_NA_NA_NA
ASV_12516;ASV_12516_Proteobacteria_Mitochondria_NA
ASV_12517;ASV_12517_Desulfobacterota_Desulfovibrionaceae_Halodesulfovibrio
ASV_12518;ASV_12518_Planctomycetota_NA_NA
ASV_12519;ASV_12519_Proteobacteria_Piscirickettsiaceae_Candidatus Endoecteinascidia
ASV_12520;ASV_12520_NA_NA_NA
ASV_12521;ASV_12521_Bacteroidota_NA_NA
ASV_12522;ASV_12522_Proteobacteria_NA_NA
ASV_12523;ASV_12523_Planctomycetota_NA_NA
ASV_12524;ASV_12524_Proteobacteria_Mitochondria_NA
ASV_12525;ASV_12525_Bacteroidota_Cyclobacteriaceae_NA
ASV_12526;ASV_12526_Bacteroidota_Cyclobacteriaceae_NA
ASV_12527;ASV_12527_NA_NA_NA
ASV_12528;ASV_12528_Proteobacteria_Mitochondria_NA
ASV_12529;ASV_12529_Bacteroidota_NA_NA
ASV_12530;ASV_12530_Planctomycetota_NA_NA
ASV_12531;ASV_12531_Proteobacteria_Mitochondria_NA
ASV_12532;ASV_12532_Proteobacteria_NA_NA
ASV_12533;ASV_12533_Bacteroidota_NA_NA
ASV_12534;ASV_12534_Verrucomicrobiota_NA_NA
ASV_12535;ASV_12535_Bacteroidota_Flavobacteriaceae_NS4 marine group
ASV_12536;ASV_12536_Firmicutes_Caminicellaceae_Paramaledivibacter
ASV_12537;ASV_12537_Planctomycetota_NA_NA
ASV_12538;ASV_12538_NA_NA_NA
ASV_12539;ASV_12539_NA_NA_NA
ASV_12540;ASV_12540_Acidobacteriota_NA_NA
ASV_12541;ASV_12541_Bacteroidota_Crocinitomicaceae_Crocinitomix
ASV_12542;ASV_12542_Verrucomicrobiota_Puniceicoccaceae_MB11C04 marine group
ASV_12543;ASV_12543_Proteobacteria_Mitochondria_NA
ASV_12544;ASV_12544_Planctomycetota_NA_NA
ASV_12545;ASV_12545_NA_NA_NA
ASV_12546;ASV_12546_Planctomycetota_NA_NA
ASV_12547;ASV_12547_Chloroflexi_NA_NA
ASV_12548;ASV_12548_Proteobacteria_Unknown Family_NA
ASV_12549;ASV_12549_Bacteroidota_Marinilabiliaceae_NA
ASV_12550;ASV_12550_NA_NA_NA
ASV_12551;ASV_12551_NA_NA_NA
ASV_12552;ASV_12552_Planctomycetota_Phycisphaeraceae_SM1A02
ASV_12553;ASV_12553_Proteobacteria_NA_NA
ASV_12554;ASV_12554_Proteobacteria_Mitochondria_NA
ASV_12555;ASV_12555_Planctomycetota_Pirellulaceae_Pir4 lineage
ASV_12556;ASV_12556_Proteobacteria_NA_NA
ASV_12557;ASV_12557_Proteobacteria_Mitochondria_NA
ASV_12558;ASV_12558_Bacteroidota_NS9 marine group_NA
ASV_12559;ASV_12559_Proteobacteria_NA_NA
ASV_12560;ASV_12560_Proteobacteria_Mitochondria_NA
ASV_12561;ASV_12561_Verrucomicrobiota_Arctic95B-14_NA
ASV_12562;ASV_12562_Verrucomicrobiota_Puniceicoccaceae_Pelagicoccus
ASV_12563;ASV_12563_NA_NA_NA
ASV_12564;ASV_12564_Planctomycetota_NA_NA
ASV_12565;ASV_12565_Proteobacteria_Francisellaceae_NA
ASV_12566;ASV_12566_Chloroflexi_NA_NA
ASV_12567;ASV_12567_Bacteroidota_BSV26_NA
ASV_12568;ASV_12568_Planctomycetota_NA_NA
ASV_12569;ASV_12569_Bacteroidota_Crocinitomicaceae_NA
ASV_12570;ASV_12570_NA_NA_NA
ASV_12571;ASV_12571_NA_NA_NA
ASV_12572;ASV_12572_Patescibacteria_NA_NA
ASV_12573;ASV_12573_Proteobacteria_NA_NA
ASV_12574;ASV_12574_NA_NA_NA
ASV_12575;ASV_12575_Proteobacteria_NA_NA
ASV_12576;ASV_12576_Proteobacteria_Mitochondria_NA
ASV_12577;ASV_12577_NA_NA_NA
ASV_12578;ASV_12578_NA_NA_NA
ASV_12579;ASV_12579_Proteobacteria_Mitochondria_NA
ASV_12580;ASV_12580_Proteobacteria_Mitochondria_NA
ASV_12581;ASV_12581_Proteobacteria_Mitochondria_NA
ASV_12582;ASV_12582_NA_NA_NA
ASV_12583;ASV_12583_NA_NA_NA
ASV_12584;ASV_12584_NA_NA_NA
ASV_12585;ASV_12585_NA_NA_NA
ASV_12586;ASV_12586_NA_NA_NA
ASV_12587;ASV_12587_NA_NA_NA
ASV_12588;ASV_12588_NA_NA_NA
ASV_12589;ASV_12589_NA_NA_NA
ASV_12590;ASV_12590_NA_NA_NA
ASV_12591;ASV_12591_NA_NA_NA
ASV_12592;ASV_12592_Proteobacteria_NA_NA
ASV_12593;ASV_12593_NA_NA_NA
ASV_12594;ASV_12594_NA_NA_NA
ASV_12595;ASV_12595_NA_NA_NA
ASV_12596;ASV_12596_NA_NA_NA
ASV_12597;ASV_12597_NA_NA_NA
ASV_12598;ASV_12598_NA_NA_NA
ASV_12599;ASV_12599_NA_NA_NA
ASV_12600;ASV_12600_Verrucomicrobiota_Lentisphaeraceae_Lentisphaera
ASV_12601;ASV_12601_NA_NA_NA
ASV_12602;ASV_12602_NA_NA_NA
ASV_12603;ASV_12603_NA_NA_NA
ASV_12604;ASV_12604_NA_NA_NA
ASV_12605;ASV_12605_Patescibacteria_NA_NA
ASV_12606;ASV_12606_NA_NA_NA
ASV_12607;ASV_12607_NA_NA_NA
ASV_12608;ASV_12608_Proteobacteria_NA_NA
ASV_12609;ASV_12609_NA_NA_NA
ASV_12610;ASV_12610_NA_NA_NA
ASV_12611;ASV_12611_Proteobacteria_Mitochondria_NA
ASV_12612;ASV_12612_NA_NA_NA
ASV_12613;ASV_12613_NA_NA_NA
ASV_12614;ASV_12614_NA_NA_NA
ASV_12615;ASV_12615_NA_NA_NA
ASV_12616;ASV_12616_Proteobacteria_Mitochondria_NA
ASV_12617;ASV_12617_NA_NA_NA
ASV_12618;ASV_12618_NA_NA_NA
ASV_12619;ASV_12619_NA_NA_NA
ASV_12620;ASV_12620_NA_NA_NA
ASV_12621;ASV_12621_NA_NA_NA
ASV_12622;ASV_12622_NA_NA_NA
ASV_12623;ASV_12623_NA_NA_NA
ASV_12624;ASV_12624_NA_NA_NA
ASV_12625;ASV_12625_NA_NA_NA
ASV_12626;ASV_12626_Proteobacteria_NA_NA
ASV_12627;ASV_12627_NA_NA_NA
ASV_12628;ASV_12628_Proteobacteria_NA_NA
ASV_12629;ASV_12629_NA_NA_NA
ASV_12630;ASV_12630_NA_NA_NA
ASV_12631;ASV_12631_Proteobacteria_Mitochondria_NA
ASV_12632;ASV_12632_Proteobacteria_NA_NA
ASV_12633;ASV_12633_NA_NA_NA
ASV_12634;ASV_12634_Proteobacteria_Clade II_NA
ASV_12635;ASV_12635_NA_NA_NA
ASV_12636;ASV_12636_Proteobacteria_NA_NA
ASV_12637;ASV_12637_Proteobacteria_Mitochondria_NA
ASV_12638;ASV_12638_NA_NA_NA
ASV_12639;ASV_12639_NA_NA_NA
ASV_12640;ASV_12640_NA_NA_NA
ASV_12641;ASV_12641_NA_NA_NA
ASV_12642;ASV_12642_NA_NA_NA
ASV_12643;ASV_12643_NA_NA_NA
ASV_12644;ASV_12644_NA_NA_NA
ASV_12645;ASV_12645_Proteobacteria_NA_NA
ASV_12646;ASV_12646_NA_NA_NA
ASV_12647;ASV_12647_NA_NA_NA
ASV_12648;ASV_12648_Proteobacteria_Mitochondria_NA
ASV_12649;ASV_12649_NA_NA_NA
ASV_12650;ASV_12650_NA_NA_NA
ASV_12651;ASV_12651_Calditrichota_Calditrichaceae_JdFR-76
ASV_12652;ASV_12652_Verrucomicrobiota_Omnitrophaceae_Candidatus Omnitrophus
ASV_12653;ASV_12653_Bacteroidota_Flavobacteriaceae_Arcticiflavibacter
ASV_12654;ASV_12654_NA_NA_NA
ASV_12655;ASV_12655_Bacteroidota_NS9 marine group_NA
ASV_12656;ASV_12656_NA_NA_NA
ASV_12657;ASV_12657_Proteobacteria_NA_NA
ASV_12658;ASV_12658_Bacteroidota_NA_NA
ASV_12659;ASV_12659_Planctomycetota_NA_NA
ASV_12660;ASV_12660_Planctomycetota_NA_NA
ASV_12661;ASV_12661_NA_NA_NA
ASV_12662;ASV_12662_Proteobacteria_Piscirickettsiaceae_Candidatus Endoecteinascidia
ASV_12663;ASV_12663_NA_NA_NA
ASV_12664;ASV_12664_NA_NA_NA
ASV_12665;ASV_12665_NA_NA_NA
ASV_12666;ASV_12666_Cyanobacteria_NA_NA
ASV_12667;ASV_12667_NA_NA_NA
ASV_12668;ASV_12668_Proteobacteria_NA_NA
ASV_12669;ASV_12669_Proteobacteria_NA_NA
ASV_12670;ASV_12670_Verrucomicrobiota_NA_NA
ASV_12671;ASV_12671_Bacteroidota_Cyclobacteriaceae_NA
ASV_12672;ASV_12672_Bacteroidota_Saprospiraceae_NA
ASV_12673;ASV_12673_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_12674;ASV_12674_Planctomycetota_NA_NA
ASV_12675;ASV_12675_NA_NA_NA
ASV_12676;ASV_12676_NA_NA_NA
ASV_12677;ASV_12677_Chloroflexi_NA_NA
ASV_12678;ASV_12678_NA_NA_NA
ASV_12679;ASV_12679_Crenarchaeota_Nitrosopumilaceae_Cenarchaeum
ASV_12680;ASV_12680_Proteobacteria_Mitochondria_NA
ASV_12681;ASV_12681_NA_NA_NA
ASV_12682;ASV_12682_Planctomycetota_NA_NA
ASV_12683;ASV_12683_Proteobacteria_NA_NA
ASV_12684;ASV_12684_Proteobacteria_Mitochondria_NA
ASV_12685;ASV_12685_NA_NA_NA
ASV_12686;ASV_12686_Proteobacteria_Mitochondria_NA
ASV_12687;ASV_12687_Chloroflexi_Anaerolineaceae_NA
ASV_12688;ASV_12688_Cyanobacteria_Xenococcaceae_Chroococcidiopsis PCC-6712
ASV_12689;ASV_12689_NA_NA_NA
ASV_12690;ASV_12690_Proteobacteria_Mitochondria_NA
ASV_12691;ASV_12691_Proteobacteria_Mitochondria_NA
ASV_12692;ASV_12692_Proteobacteria_Mitochondria_NA
ASV_12693;ASV_12693_Planctomycetota_Pirellulaceae_Pirellula
ASV_12694;ASV_12694_Proteobacteria_Mitochondria_NA
ASV_12695;ASV_12695_NA_NA_NA
ASV_12696;ASV_12696_Proteobacteria_Mitochondria_NA
ASV_12697;ASV_12697_Proteobacteria_Micavibrionaceae_NA
ASV_12698;ASV_12698_Proteobacteria_Mitochondria_NA
ASV_12699;ASV_12699_Proteobacteria_NA_NA
ASV_12700;ASV_12700_Bacteroidota_Cryomorphaceae_NA
ASV_12701;ASV_12701_Proteobacteria_Mitochondria_NA
ASV_12702;ASV_12702_Acidobacteriota_Thermoanaerobaculaceae_Subgroup 10
ASV_12703;ASV_12703_Proteobacteria_Mitochondria_NA
ASV_12704;ASV_12704_Desulfobacterota_NA_NA
ASV_12705;ASV_12705_Acidobacteriota_NA_NA
ASV_12706;ASV_12706_Proteobacteria_NA_NA
ASV_12707;ASV_12707_Verrucomicrobiota_NA_NA
ASV_12708;ASV_12708_Proteobacteria_Alteromonadaceae_Alteromonas
ASV_12709;ASV_12709_Proteobacteria_NA_NA
ASV_12710;ASV_12710_Campylobacterota_Arcobacteraceae_Malaciobacter
ASV_12711;ASV_12711_Proteobacteria_Mitochondria_NA
ASV_12712;ASV_12712_Proteobacteria_NA_NA
ASV_12713;ASV_12713_NA_NA_NA
ASV_12714;ASV_12714_Bacteroidota_Saprospiraceae_NA
ASV_12715;ASV_12715_Proteobacteria_Mitochondria_NA
ASV_12716;ASV_12716_NA_NA_NA
ASV_12717;ASV_12717_Proteobacteria_SAR116 clade_NA
ASV_12718;ASV_12718_Proteobacteria_NA_NA
ASV_12719;ASV_12719_NA_NA_NA
ASV_12720;ASV_12720_Proteobacteria_Mitochondria_NA
ASV_12721;ASV_12721_Proteobacteria_Mitochondria_NA
ASV_12722;ASV_12722_Proteobacteria_Mitochondria_NA
ASV_12723;ASV_12723_Proteobacteria_Mitochondria_NA
ASV_12724;ASV_12724_NA_NA_NA
ASV_12725;ASV_12725_Proteobacteria_NA_NA
ASV_12726;ASV_12726_Chloroflexi_A4b_NA
ASV_12727;ASV_12727_Proteobacteria_Mitochondria_NA
ASV_12728;ASV_12728_Dependentiae_UBA12411_NA
ASV_12729;ASV_12729_Proteobacteria_Mitochondria_NA
ASV_12730;ASV_12730_Proteobacteria_Mitochondria_NA
ASV_12731;ASV_12731_Margulisbacteria_NA_NA
ASV_12732;ASV_12732_NA_NA_NA
ASV_12733;ASV_12733_Proteobacteria_Mitochondria_NA
ASV_12734;ASV_12734_Proteobacteria_Mitochondria_NA
ASV_12735;ASV_12735_Calditrichota_Calditrichaceae_Calorithrix
ASV_12736;ASV_12736_Proteobacteria_Mitochondria_NA
ASV_12737;ASV_12737_Proteobacteria_Mitochondria_NA
ASV_12738;ASV_12738_Proteobacteria_Mitochondria_NA
ASV_12739;ASV_12739_Proteobacteria_Mitochondria_NA
ASV_12740;ASV_12740_Proteobacteria_Mitochondria_NA
ASV_12741;ASV_12741_NA_NA_NA
ASV_12742;ASV_12742_NA_NA_NA
ASV_12743;ASV_12743_Proteobacteria_NA_NA
ASV_12744;ASV_12744_NA_NA_NA
ASV_12745;ASV_12745_NA_NA_NA
ASV_12746;ASV_12746_NA_NA_NA
ASV_12747;ASV_12747_NA_NA_NA
ASV_12748;ASV_12748_Proteobacteria_Legionellaceae_NA
ASV_12749;ASV_12749_Proteobacteria_NA_NA
ASV_12750;ASV_12750_Proteobacteria_Mitochondria_NA
ASV_12751;ASV_12751_NA_NA_NA
ASV_12752;ASV_12752_NA_NA_NA
ASV_12753;ASV_12753_NA_NA_NA
ASV_12754;ASV_12754_NA_NA_NA
ASV_12755;ASV_12755_Proteobacteria_Mitochondria_NA
ASV_12756;ASV_12756_NA_NA_NA
ASV_12757;ASV_12757_Proteobacteria_Mitochondria_NA
ASV_12758;ASV_12758_NA_NA_NA
ASV_12759;ASV_12759_Proteobacteria_Mitochondria_NA
ASV_12760;ASV_12760_Proteobacteria_Mitochondria_NA
ASV_12761;ASV_12761_Proteobacteria_Mitochondria_NA
ASV_12762;ASV_12762_Proteobacteria_Mitochondria_NA
ASV_12763;ASV_12763_Proteobacteria_Mitochondria_NA
ASV_12764;ASV_12764_NA_NA_NA
ASV_12765;ASV_12765_Proteobacteria_Mitochondria_NA
ASV_12766;ASV_12766_Proteobacteria_NA_NA
ASV_12767;ASV_12767_Proteobacteria_Mitochondria_NA
ASV_12768;ASV_12768_Proteobacteria_Mitochondria_NA
ASV_12769;ASV_12769_Proteobacteria_Mitochondria_NA
ASV_12770;ASV_12770_Proteobacteria_Mitochondria_NA
ASV_12771;ASV_12771_NA_NA_NA
ASV_12772;ASV_12772_Proteobacteria_Mitochondria_NA
ASV_12773;ASV_12773_Cyanobacteria_NA_NA
ASV_12774;ASV_12774_NA_NA_NA
ASV_12775;ASV_12775_Desulfobacterota_NA_NA
ASV_12776;ASV_12776_NA_NA_NA
ASV_12777;ASV_12777_Proteobacteria_Mitochondria_NA
ASV_12778;ASV_12778_NA_NA_NA
ASV_12779;ASV_12779_Proteobacteria_Mitochondria_NA
ASV_12780;ASV_12780_Bacteroidota_Weeksellaceae_NA
ASV_12781;ASV_12781_NA_NA_NA
ASV_12782;ASV_12782_NA_NA_NA
ASV_12783;ASV_12783_Proteobacteria_Mitochondria_NA
ASV_12784;ASV_12784_Verrucomicrobiota_BD2-3_NA
ASV_12785;ASV_12785_NA_NA_NA
ASV_12786;ASV_12786_Proteobacteria_Mitochondria_NA
ASV_12787;ASV_12787_Proteobacteria_Mitochondria_NA
ASV_12788;ASV_12788_Proteobacteria_Thiotrichaceae_Thiothrix
ASV_12789;ASV_12789_Proteobacteria_Mitochondria_NA
ASV_12790;ASV_12790_NA_NA_NA
ASV_12791;ASV_12791_NA_NA_NA
ASV_12792;ASV_12792_Proteobacteria_Mitochondria_NA
ASV_12793;ASV_12793_NA_NA_NA
ASV_12794;ASV_12794_Bacteroidota_NA_NA
ASV_12795;ASV_12795_Proteobacteria_Mitochondria_NA
ASV_12796;ASV_12796_NA_NA_NA
ASV_12797;ASV_12797_NA_NA_NA
ASV_12798;ASV_12798_NA_NA_NA
ASV_12799;ASV_12799_NA_NA_NA
ASV_12800;ASV_12800_Proteobacteria_Mitochondria_NA
ASV_12801;ASV_12801_Proteobacteria_Mitochondria_NA
ASV_12802;ASV_12802_Proteobacteria_Mitochondria_NA
ASV_12803;ASV_12803_NA_NA_NA
ASV_12804;ASV_12804_Proteobacteria_Mitochondria_NA
ASV_12805;ASV_12805_Proteobacteria_Mitochondria_NA
ASV_12806;ASV_12806_Proteobacteria_Mitochondria_NA
ASV_12807;ASV_12807_Proteobacteria_Mitochondria_NA
ASV_12808;ASV_12808_Proteobacteria_Mitochondria_NA
ASV_12809;ASV_12809_NA_NA_NA
ASV_12810;ASV_12810_Proteobacteria_Mitochondria_NA
ASV_12811;ASV_12811_Proteobacteria_Mitochondria_NA
ASV_12812;ASV_12812_NA_NA_NA
ASV_12813;ASV_12813_NA_NA_NA
ASV_12814;ASV_12814_Proteobacteria_Mitochondria_NA
