Feature_name;Group;364_203.22013_58.08;366_151.03313_60.77;1606_241.99908_60.98;1601_218.98167_61.22;1604_182.95986_61.23;370_154.13169_62.52;371_145.16729_62.84;372_168.1479_63.46;1611_185.95768_66.68;1613_169.98359_67.8;1614_162.01821_67.68;1615_235.16304_67.96;378_180.00438_68.96;1625_190.04718_68.03;380_143.07916_69.46;1624_198.08495_69.22;1632_179.00245_69.58;1640_140.03628_69.5;1645_146.11527_69.93;1668_184.0651_69.63;1619_168.06684_69.51;1626_187.10489_69.52;1634_162.11089_69.35;1638_155.07952_69.96;1659_144.09935_70.83;1660_190.10454_70.07;1648_176.12525_71.18;1649_200.11988_71.6;1653_212.10215_71.84;1679_196.07246_71.6;1680_170.11511_71.61;1698_174.11287_71.3;1664_185.08854_71.26;1666_204.12147_71.58;1686_241.15237_72.64;1654_199.10465_72.11;1713_201.08432_75.17;402_204.13031_89.27;1717_176.12565_89.24;1722_206.13452_89.11;1716_199.10457_89.13;1731_268.1032_89.91;1735_154.05885_89.32;1734_136.05966_90.88;1750_137.04436_94.87;1752_241.15223_94.47;1753_148.11271_97.63;1754_152.05471_98.37;1757_201.08427_103.37;1760_218.13531_103.75;413_254.16062_105.79;1766_136.04902_108.81;415_189.09992_109.32;1769_160.07509_115.28;1773_212.08909_122.86;418_177.09981_123.6;423_367.14706_131.15;1779_166.08435_140.44;428_177.09945_169.36;437_243.1679_250.96;439_133.07411_252.24;1827_188.06824_252.44;442_230.20851_254.34;447_227.17278_268.07;1839_206.04277_275.93;450_193.09308_285.18;454_144.07941_287.22;1849_188.06838_303.97;1850_247.14195_304.15;467_334.14902_324.25;468_316.20948_330.36;473_287.23111_342.45;479_201.13422_350.97;503_234.99398_365.57;513_173.10377_382.22;553_205.07665_434.84;556_207.07459_435.5;558_325.05386_437.97;561_1020.95076_445.78;565_816.56357_446.61;570_1020.20166_447.52;593_1014.69279_462.37;599_1013.19041_463.43;620_1007.68216_479.87;625_1343.57179_481.65;632_174.18259_485.52;633_218.20877_485.54;639_264.01555_489.03;1884_569.04746_504.2;655_328.13833_505.28;677_271.02398_521.86;1888_539.0388_522.08;1890_541.03354_523.3;701_179.02513_565.88;710_209.11453_575.28;714_1214.26845_580.73;1904_234.22096_580.58;721_608.29114_581.69;726_228.22168_590.51;1912_234.22148_602.44;732_1379.64686_615.29;737_615.30077_616.12;767_243.24532_647.52;1939_561.50676_660.38;788_209.11475_663.55;820_274.27219_699.53;843_698.26951_744.54;847_230.24538_748.61;1980_522.29567_790.19;1983_482.24702_809.77;885_258.2772_838.75;1991_542.31997_846.88;2007_502.28847_877.11;2013_685.33428_884.07;2022_544.33574_897.56;2025_280.26107_901.53;2031_570.35324_908.5;2034_296.25595_912.22;912_286.3087_924.94;2041_897.53246_927.29;916_226.2135_931.49;2054_496.33453_941.01;2071_522.35108_967.83;2083_482.35506_987.63;953_1057.5688_1015.74;954_278.24578_1015.91;2100_228.22982_1015.27;962_443.34761_1023.55;2106_496.37124_1030.26;972_329.20945_1034.55;975_540.39813_1035.94;2112_254.2473_1044.75;2114_238.22241_1044.74;2118_534.35213_1051.55;2120_254.24524_1060;2127_510.3875_1069.92;2126_524.36706_1070.53;2131_242.2454_1074.03;1018_210.18185_1078.78;1019_165.16176_1078.78;1021_179.17593_1078.79;2132_280.26335_1078.77;2147_280.26224_1092.33;1038_268.26225_1098.97;1039_269.26482_1099.24;2155_1059.58428_1101.2;2156_280.26179_1102.9;2169_256.26104_1118.22;1052_539.38398_1121.25;2174_345.23995_1126.32;2180_256.26355_1129.93;1059_257.26346_1131.3;1062_681.4495_1135.36;1063_268.26181_1137.12;2193_593.39834_1142.55;2202_549.37115_1145.7;2203_505.34513_1148.11;1083_248.24319_1149.83;2213_563.55152_1150.38;1096_212.1974_1150.74;1101_283.2835_1150.83;1104_285.28632_1151;2225_282.27977_1164.14;2232_270.27801_1167.37;1122_308.2922_1174.1;2244_270.27745_1183.18;1142_694.44723_1198.07;1147_296.29296_1199.34;1149_297.29503_1199.71;1187_559.88725_1217.32;1214_284.29457_1233.12;1220_838.58772_1236.82;1221_837.58678_1236.88;1223_793.56_1240.39;1233_749.53318_1243.69;2323_310.31029_1243.8;1245_705.50761_1246.95;1248_661.48128_1250.2;1250_662.48547_1250.62;1255_617.45706_1253.47;1257_573.42982_1256.36;2336_310.30884_1256.43;2343_529.40283_1259.39;2348_485.37577_1262.03;1397_598.8996_1305.8;1477_821.591_1327.95;1484_777.56465_1330.88;1485_778.56682_1330.9;1489_733.54019_1333.77;2505_689.51418_1336.65;1494_640.53264_1339.57;2519_645.48851_1339.54;2518_646.49167_1340.12;2524_601.46238_1342.59;1498_557.43608_1345.13;2539_513.40891_1347.58;1499_469.38106_1349.61
590_Conorete.pourtalesi;3.Lower rariphotic;0;33527.26172;509723.3438;241865.3906;36339.67969;0;0;0;5971.874512;7020.966797;58574.19922;0;1201.180298;0;1973.081787;17381.69531;24335.57422;73500.65625;11575.88086;19831.61328;5607.282227;6270.508789;12892.81055;35408.40625;2059.520996;5759.510742;8648.103516;30722.43164;8185.118652;74454.98438;5759.587891;4464.186523;3654.772461;25583.79688;40760.17188;0;0;0;119.8260498;4387.359375;1231.968872;6215.269531;0;0;3073.844727;52243.02734;0;1201.839233;0;8480.194336;28642.16016;0;0;0;0;0;5115.665527;5464.987305;0;267.1662598;58810.42969;2006.671265;34569.50391;13428.80566;1324510.125;0;480.0060425;0;305.5667725;2410.945801;41982.88281;0;0;0;84832.66406;750945;34557.39844;0;0;0;0;0;0;0;0;1603.321045;5403.491699;0;329.1299438;0;795.4890137;6791.715332;11039.7959;163199.375;44329.48438;0;0;233.7728271;0;0;0;0;0;0;12673.43848;4643.087402;0;31796.75781;0;0;16323.90039;1220.967773;12216.7627;8766.025391;2447.05127;129365.75;0;121710.1719;11723.4834;0;23231.01953;606.2988281;124.6806641;17354.21094;0;120663.3125;334175.4063;0;13633.60547;0;0;963998;7385.246094;0;100025.4453;299.3964844;26068.62305;52563.79297;29022.20508;47414.91016;23839.1543;990698.4375;878798.875;240585.5781;33588.3125;0;553921.3125;64177.52734;816.4824219;958.2255859;3874602.5;450010.0938;13698.08008;47915.37891;36231.53516;59754.03125;88387.85938;33173.39063;1162757.875;48430.91406;3059935.25;20878.35156;6338084.5;264475.0625;28563.72461;64276.76172;12798.30371;88088.33594;12125.44336;7897.571777;2352266.25;10491.17871;19362.18359;25802.3457;35358.98047;2328257;40677.21094;31896.95117;12925.00293;32616.85742;26545.6875;648862.1875;28441.11523;27346.93164;41071.86328;13554.13184;40658.94141;15020.28809;77655.07813;105721.7109;21536.95313;125582.6953;28820.04102;90780.38281;102760.2578;80667.08594;38988.17969
591_Conorete.pourtalesi;3.Lower rariphotic;0;27937.04688;597388.25;264030.7188;39294.82813;0;0;0;6322.919434;6976.084961;63328.42188;0;1892.688232;14753.39063;6866.412109;16318.01465;14058.58984;91190.61719;0;33930.10938;37402.60938;6716.720703;27958.83008;58441.73438;0;2473.699219;16187.54492;46907.41016;0;147417.8125;6172.308594;9901.447266;8185.431152;35166.32813;6186.086426;0;0;0;1032.366821;7536.269531;4237.050781;1439.376587;0;515.9540405;6426.157715;18195.25;0;436.0193176;0;8005.157715;19836.00586;0;0;75.62823486;0;0;532.8031616;8590.006836;0;0;36219.61328;566.5600586;33705.28125;10235.67676;2952602.5;0;1152.16333;0;427.8569336;234458.6406;34503.20703;0;0;0;64978.16797;779611.6875;32215.37891;0;0;0;0;0;0;0;0;1339.838379;7775.910645;0;0;0;128.7839355;5226.200195;10062.60938;134404.4219;29014.55273;0;0;0;0;0;0;0;0;0;8559.918945;6509.380371;0;18587.31836;0;0;10373.30273;3564.251465;34752.62891;5780.048828;3119.094727;75348.0625;1866.562744;12236.0127;8919.370117;0;37144.64453;3745.763428;2454.428711;29835.91016;0;90192.53906;296505.4375;0;3461.390625;942.2580566;0;1089553.625;9069.152344;39880.60156;105056.0781;0;35014.48438;68413.25781;14053.34082;50212.41016;17770.21484;829337.3125;973724.25;204329.5156;26451.03516;0;591018.3125;61907.81641;0;0;3398345.5;476942.3125;7479.410156;37892.79297;36556.48828;49858.9375;89403.53906;37507.85547;1263781.75;80872.10156;3088236.25;20213.06445;6468688;215148.7656;29530.51172;67794.79688;0;84062.45313;11826.15332;5987.678223;3240041.5;11508.68652;12608.29102;36451.33203;31590.73828;2343955;37053.72266;46993.52344;12460.09277;35488.91406;30047.73242;813249.125;20974.26172;17712;18624.13086;26238.92969;53031.55859;16152.44629;94297.38281;120154.9297;28289.00977;124979.8125;34560.85938;105786.3594;103385.5234;88817.78906;40760.42188
592_Conorete.pourtalesi;3.Lower rariphotic;0;32356.72461;535120.25;232059.6406;21221.03906;0;0;0;8629.582031;16864.74219;72937.53125;0;0;840.9438477;7309.350586;5651.952148;15955.71191;76197.125;1896.348267;23878.24023;2980.511719;6957.710449;15175.3623;29282.85938;0;799.9216919;11974.60059;29991.88086;5194.720703;85908.8125;1607.915161;5743.265625;6252.237793;25656.92383;3011.28418;2523.719971;0;76.65023804;424.6202698;5058.215332;2849.357666;280.0288696;0;727.7398682;2814.011719;5426.810547;0;3358.546387;0;6174.001465;17581.85156;0;0;0;0;0;700.4589844;3032.90332;0;0;25944.00977;2688.65625;32123.16016;17217.50977;4086152;0;0;0;1859.025757;54747.49219;28057.43555;0;0;0;64801.29688;581425.4375;23138.4043;0;0;0;0;0;0;0;0;1721.849609;5080.04248;0;447.2592163;88.91162109;70.38134766;862.9848633;5408.540039;154254.3438;43449.92188;0;0;0;0;0;0;0;0;0;7434.831543;2389.574463;0;18273.76367;0;0;11281.65137;0;0;6250.189453;2156.888672;53764.57422;0;32698.05078;5970.805664;0;23432.07031;974.1201172;0;4998.769043;0;83177.60156;224151.8594;0;0;0;0;797737.3125;9441.6875;0;55998.31641;0;26387.51172;46561.14063;19631.33984;33698.34375;15762.08008;640110.875;542937.8125;151191.4531;21698.19336;0;349367.0313;42903.07813;0;0;2081946.5;383410.5;5870.61084;27323.72461;30665.42383;40655.55859;64604.67578;32020.76172;769603.1875;65535.17188;1952400;15083.29395;3457935;166672.7344;17646.01758;48184.16797;19621.21094;58086.08203;10312.04395;2984.431641;1902394.25;6997.833984;21953.5957;20569.85938;29196.28516;1612219.125;26560.50781;26514.79883;7534.384766;23359.49414;22945.09375;430879.8438;14362.88379;21549.65039;16482.73633;13453.58691;40445.15625;11193.62988;55667.94531;86937.26563;17829.63477;88400.96094;22754.82031;74016.17969;68899.5;61536.47656;25955.20313
593_Verrucocoeloidea.liberatorii;2.Upper rariphotic;0;13491.125;290170.2813;132707.875;14296.34082;0;0;0;1748.586914;36040.96094;4576.682617;0;493.1230469;0;1126.463379;0;5122.045898;2437.709717;12774.88379;0;0;0;19826.73242;45773.41016;1442.993408;3100.396973;31226.41992;4975.838867;0;0;15731.98145;80904;980.888916;20094.62305;885.1980591;0;0;0;0;0;1152.967651;3979.586182;0;980.2720947;457.3520508;1478.398193;0;528.6617432;0;2664.915527;7115.275391;0;0;0;0;0;0;155.0383301;0;0;8725.638672;1552.745361;4381.016113;3095.7229;145.1244507;0;0;0;693.0741577;0;5411.719727;0;243.5961914;342.0187073;10121.8125;87785.23438;3241.407959;0;0;0;0;0;0;0;0;881.0665894;2567.032715;0;369.0455933;0;316.6845703;16785.13477;13784.58594;19569.70703;23457.50781;0;0;0;0;0;0;0;0;0;3808.855713;2462.031006;0;7299.675781;0;0;2510.152832;27439.63281;0;3996.575684;31477.77148;24717.27148;0;1210.844849;964.0889893;0;24693.21875;21450.22852;11842.52246;12031.67578;0;66631.42188;211414.2656;0;0;0;0;789668.25;11100.50293;0;51726.40234;0;557303.3125;48019.26172;13467.45703;13449.36426;12555.80176;598017.4375;285632.0313;182892.0625;21106.69531;0;76145.50781;42296.95313;27807.44922;0;1347868.625;195742.5;10691.4541;38678.14063;24511.85742;42850.40625;60647.98047;22485.81641;642342.3125;33931.05078;1585319;15698.6582;1654258.125;202550.2813;16617.16211;44359.40625;12581.97949;51844.14453;8639.066406;2466.87915;835259.1875;3190.672852;19830.6582;16457.61719;19690.95117;465936.1563;27496.2168;19635.60547;8669.546875;23582.32227;15495.41797;99680.80469;15423.05664;18409.60938;40053.1875;16982.43164;42508.09375;12831.00781;65027.17969;83418.75781;27323.47266;81695.32813;28612.88672;82974.84375;72112.89844;68368.98438;25975.29102
594_Dictyoplax.lecus.;3.Lower rariphotic;0;17384.32813;351934.7188;147785.4844;16197.59961;0;0;0;5637.439941;61781.72266;10469.81934;0;2470.844727;472.9130859;13700.40234;1248.975586;44175.96094;3677.383057;23573.92188;0;0;2816.693604;28697.57617;7530.894531;16586.06836;6131.324707;19703.50586;10571.4375;0;0;40094.20703;15891.71582;0;23058.82813;1674.089722;0;0;0;1111.025513;0;370.2698975;7410.09082;0;1203.493652;478.9526672;1415.875244;0;773.8850708;2806.142822;4166.143555;153.7910156;0;0;189.3358765;0;0;0;2225.184082;0;127.746582;8584.110352;1469.819092;7268.753418;2372.7854;0;0;0;0;1763.560547;0;5306.380859;0;0;1268.605713;12986.61035;111689.0234;4565.757324;0;0;0;0;0;0;0;0;1797.532837;3210.219971;0;12163.85352;0;0;61651.14453;47532.64453;27293.19336;30417.35352;0;0;0;0;0;0;0;0;0;11679.91211;3205.483398;0;45692.31641;0;0;18364.54688;23105.66797;103.2192383;7111.688965;30931.4375;37295.28125;0;12136.63867;10428.32813;0;44329.42578;501.222168;488.1786194;282.1740723;0;121968.6094;384335.0625;0;0;0;0;1294144.5;11670.63281;0;69062.53906;0;64648.35156;77124.47656;13173.18848;19056.25586;21610.62695;1027503;429929.5938;291971.9688;42514.95703;0;145231.8438;74258.42188;3491.716309;0;2350670.25;317092.4688;9865.741211;55146.89063;36042.875;51399.25781;41761.16406;26505.47461;1088344.125;33185.27734;3074981.25;16908.87109;2921422.75;288551.4063;34299.51953;63896.94141;13881.33301;88369.14844;17555.17578;11982.29688;1353143.625;11660.02441;21037.62305;15480.71289;30255.43164;735200.5;25869.1543;37951.26563;8383.84375;28291.50391;28519.19141;182838.6719;24586.16602;23450.90625;26622.07813;19647.40234;30764.02148;22512.69922;88108.02344;93102.60156;42332.78516;101357.7734;30106.0957;87257.36719;80358.14063;77369.64844;34104.50391
Blank1_RA1_01_2915;Blank;0;0;0;0;364.6082153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288.4210205;0;987.5612793;0;0;0;0;2602.243164;0;558.1730347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365.040863;0;0;0;0;0;376.7935181;0;0;0;0;1922.315918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4030.546875;0;0;0;0;0;0;0;0;0;0;0;0;2757.218262;0;0;583.8061523;0;0;0;0;3100.804199;0;0;0;0;0;0;0;0;0;0;15094.84473;0;0;0;0;760.2172852;0;0;267.3654175;0;0;1780.152954;0;0;509.90625;0;10090.30664;0;0;0;0;0;0;0;26824.19922;4384.625488;0;0;0;0;0;0;0;210.5881348;0;0;43722.89453;0;0;887.1991577;0;0;0;0;16666.67578;0;1588.182617;3024.578125;0;6505.977539;10385.38477;0;0;1443.078369;0;0;3405.949463;0;0;0;0;1341.941406;8216.337891;7330.643066;0;4166.099121;3473.446045;6811.93457;6205.743164;5563.46875;1956.192139
Blank10_RA1_01_3000;Blank;0;0;0;0;144.1299133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330.9133301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161.475296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.428833;0;0;0;0;0;0;0;0;0;419.2142334;448.6611328;0;2712.876465;0;0;190.2799072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13709.51758;0;0;0;0;261.3860168;0;0;0;0;0;1272.050781;0;0;0;0;0;0;0;0;0;0;0;0;22909.11328;4085.719238;0;0;0;0;0;0;0;0;5533.989258;0;0;0;0;2301.283447;0;0;0;0;29260.21484;0;889.9120483;2213.205811;1063.557617;1582.213623;0;2958.738281;4207.591309;2372.692139;939.9047852;0;4450.764648;1702.107788;1144.436523;529.7568359;0;0;0;5608.519531;2097.473145;0;860.9443359;0;8768.144531;9026.459961;2567.845703
Blank3_RA1_01_2929;Blank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296.3798218;426.0898438;0;0;0;0;0;0;0;0;0;0;0;1173.519775;0;0;0;0;551.6159668;108.3323364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278.0987549;0;0;0;0;910.7286377;0;0;0;0;145.1244507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1293.028442;0;0;0;0;0;0;0;0;0;0;0;0;4445.324219;0;0;2553.446045;0;0;0;0;70.51611328;0;0;0;0;0;0;0;0;0;0;9170.836914;0;0;0;0;261.0864258;0;0;0;0;0;1087.097656;0;0;400.6896973;320.5336609;2322.058838;0;0;0;1621.510742;0;0;0;18243.78711;2813.847412;0;0;0;0;0;0;0;0;19752.82617;0;29715.29492;0;0;0;0;0;0;0;22803.33984;0;0;1113.733521;1862.568726;4321.877441;2562.602295;0;0;0;959.3274536;856.9023438;0;0;0;0;3227.237549;323.203125;0;13867.93652;0;6353.520508;1329.84021;10279.05566;8687.964844;4787.599121;2053.991699
Blank4_RA1_01_2942;Blank;0;0;0;0;252.4342346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.2003174;0;0;0;0;0;0;0;0;0;0;0;705.4694214;0;0;0;0;375.9801636;133.380127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1075.366455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223.0749512;290.8828125;0;4556.242188;0;0;1070.650146;0;0;0;0;715.9817505;0;0;0;0;0;0;0;0;0;0;21744.24219;0;0;0;0;81.6015625;0;0;0;0;0;1459.501587;0;0;0;383.3064575;0;0;0;0;2374.574951;0;0;0;18015.16797;3910.897217;0;0;0;0;0;0;0;0;7926.681641;0;12988.53125;0;0;0;0;0;0;0;17833.55469;0;2190.230469;1475.327148;784.1464844;3095.977539;0;5089.37793;0;500.1071167;1430.263306;0;1863.358398;0;0;0;2721.440674;0;1443.688477;6512.932129;0;8174.90332;3803.385986;3706.506836;6988.072266;4552.435547;1140.782227
Blank5.2_RA1_01_2956;Blank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526.7367554;0;0;0;0;0;0;0;0;0;0;0;78.69424438;0;0;0;0;0;0;409.4349365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;795.4049683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348.5083008;0;0;0;0;0;0;0;0;0;1478.255737;0;0;3896.054199;0;0;933.6699219;0;0;0;0;466.8927002;0;0;0;0;0;0;0;0;0;0;9695.337891;0;0;0;0;1058.703003;0;0;0;0;0;1078.709839;0;0;0;0;317.3525391;0;0;0;149.2080078;555.9477539;0;0;20892.30664;3299.906006;0;0;0;0;0;0;0;0;6296.006348;0;0;0;0;0;0;0;0;0;17253.91211;0;0;0;5061.069824;3922.103027;4479.388672;0;848.8183594;1950.117188;0;0;759.8945313;0;0;0;4611.717773;768.1872559;2122.045898;0;0;0;1115.589844;5297.844238;9268.368164;3856.766602;3248.288086
Blank5.3_RA1_01_2963;Blank;0;0;0;0;833.3864136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.42971039;0;0;313.9962158;0;0;0;0;0;0;0;0;0;0;0;290.3199768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662.8304443;0;0;0;0;0;0;0;0;0;604.3598633;379.5013428;0;3769.035645;0;0;260.6472778;0;0;0;0;340.6917725;0;0;0;0;0;0;0;0;0;0;9297.516602;0;0;0;0;146.1621094;163.359375;0;0;0;0;1843.715698;0;423.3569336;0;671.0102539;1501.95166;343.7862549;0;0;656.9101563;0;0;0;24260.30078;3860.983643;0;877.8486328;0;0;0;0;0;0;2489.101318;0;1038639.5;10526.49121;0;819.7229004;0;0;0;0;17452.26367;0;0;541.6269531;2490.962402;4421.384766;3264.167969;0;1753.978516;1998.140137;1022.624023;0;0;1972.689453;383.9892578;0;0;0;0;8748.869141;561.8369141;7022.936035;3141.698975;17906.25781;8382.581055;9037.230469;2059.73291
Blank5_RA1_01_2955;Blank;0;0;0;0;441.3927612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624.9123535;0;0;0;0;0;0;0;0;0;0;0;68.47421265;0;0;0;0;274.8565063;208.1612701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.3444824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278.1140137;0;0;0;0;0;0;0;0;0;0;0;0;3893.312988;0;0;1097.664795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11251.03027;0;0;0;0;0;0;0;1564.666626;0;0;724.1860352;64.38427734;105.4869232;0;418.1860352;284.7219238;0;0;0;1840.9198;0;0;0;41334.0625;5631.631836;0;0;0;0;0;0;0;0;16640.46484;0;20403.5332;0;0;3627.676758;0;0;0;0;19193.75391;0;0;0;0;1932.938843;0;0;0;816.4824219;0;0;0;501.2070313;0;0;0;835.1398926;0;4427.053711;1079.733398;7308.033203;0;7788.096191;5565.725586;4427.658203;2881.282959
Blank6_RA1_01_2970;Blank;0;0;0;0;68.60813904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93.00228882;0;0;0;0;0;0;0;0;129.9199219;219.7441406;0;0;0;0;0;0;138.039917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347.4215088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392.4375;0;0;0;0;0;0;0;0;0;0;0;0;3964.795654;0;0;2629.577637;0;0;0;0;344.6988525;0;0;0;0;0;0;0;0;0;0;7613.856445;0;0;0;0;288.2641602;0;0;0;0;0;1248.407471;0;0;0;1359.934326;0;0;0;0;0;0;0;0;16935.13867;2406.537598;0;0;0;0;0;0;0;0;5825.748047;0;12260.48145;3289.793945;0;0;0;0;0;0;13681.74902;0;0;3685.7146;0;3052.85791;1710.030273;0;0;4028.573242;5135.515137;2567.377197;0;3637.869141;0;0;4288.553711;1660.184204;2896.539551;2189.701172;2658.208252;4809.601074;764.3056641;6882.533691;8084.044434;3978.218994;2526.310059
Blank7_RA1_01_2983;Blank;0;0;0;0;289.5596619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.93560791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414.8749084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;767.3876953;0;0;0;0;0;0;213.6401367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468.8887329;0;0;5028.359375;0;0;1968.595459;0;0;0;0;156.3720703;0;0;0;0;0;0;0;0;0;0;19831.65625;0;0;0;0;72.56005859;0;0;1076.686035;0;1075.169922;0;0;0;0;340.7672424;1505.324951;0;0;0;1004.783081;0;0;0;19115.7168;4770.792969;0;416.3251953;0;0;0;0;0;0;2354.125977;0;0;0;0;2456.583008;3287.445801;0;0;0;16294.42871;2147.624756;0;0;0;4932.387207;2470.9646;0;957.9521484;1246.210815;4417.328613;0;1124.216797;2469.426025;0;1669.342773;0;0;0;1441.035156;0;6700.957031;3407.494873;11923.10254;5892.992676;3892.438477;4140.538086
Blank8_RA1_01_2996;Blank;0;0;0;0;170.5198975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.58642578;0;0;0;0;0;0;70.51611328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1641.214233;0;0;0;0;0;0;0;0;0;255.5222168;0;0;2014.434204;0;0;1901.601196;0;0;80.89978027;0;0;0;0;0;734.2749023;0;0;0;0;0;0;9886.493164;0;0;230.8945313;0;632.7597656;0;0;0;0;0;832.3991699;0;249.3117676;0;205.032959;335.6628723;0;0;0;0;0;0;0;20230.60547;792.2783203;0;0;0;0;0;0;0;0;0;0;7749.225098;0;0;0;0;0;0;0;15313.50293;0;606.2988281;808.3984375;0;4196.993164;3073.650879;0;343.7561035;2134.171875;2926.885742;0;1600.345215;1402.942627;0;0;0;0;1301.207031;6731.277832;0;7254.551758;2561.84375;6152.932617;5915.216797;6604.615234;2697.343018
Blank9_RA1_01_2999;Blank;0;0;0;0;258.7638855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475.0197144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;849.0474243;0;0;0;0;0;0;0;0;0;338.1624146;233.7728271;0;3173.131836;0;0;1905.371826;0;0;0;0;261.625;0;0;337.2615967;0;0;0;0;0;0;0;15807.89844;0;0;0;0;77.66992188;0;0;0;0;0;1309.928467;0;369.9893188;0;2106.920166;0;0;0;0;196.9128418;0;0;0;18358.14648;2716.630371;0;0;0;0;0;0;0;0;2646.876465;0;13452.09766;3701.109863;0;0;0;0;0;0;18044.5918;541.6269531;1366.523438;7193.941406;0;2172.151123;0;2951.533691;0;958.4150391;0;509.5371094;1366.894775;606.6668091;0;0;0;0;0;2058.121582;0;7447.954102;2991.371094;1758.266602;5260.475586;5025.095703;568.8085938
